L,H,window_id,model,ticker,val_origin_start,val_origin_end,RMSE,MAE,Directional_Accuracy
21,5,4,Random Forest,ECH,2022-11-30,2023-12-22,0.03349204755420971,0.027528602164260365,0.48134328358208955
21,5,4,Random Forest,EWW,2022-11-30,2023-12-22,0.03214248014589338,0.02506663904642532,0.5
21,5,4,Random Forest,EWZ,2022-11-30,2023-12-22,0.03855044590975119,0.030904250357613336,0.4664179104477612
21,5,4,Random Forest,GXG,2022-11-30,2023-12-22,0.037334417531189344,0.030046050824185454,0.45149253731343286
21,5,4,Diffusion,ECH,2022-11-30,2023-12-22,0.032202849439732485,0.026399203520053833,0.5970149253731343
21,5,4,Diffusion,EWW,2022-11-30,2023-12-22,0.03149741433775748,0.024772905477368955,0.5895522388059702
21,5,4,Diffusion,EWZ,2022-11-30,2023-12-22,0.03896916002961901,0.03115573373418416,0.4291044776119403
21,5,4,Diffusion,GXG,2022-11-30,2023-12-22,0.03740653078916374,0.030037413188953047,0.5597014925373134
42,1,0,Random Walk,ECH,2020-01-10,2021-01-29,0.026645138682900853,0.0180162086545266,0.0037593984962406013
42,1,0,Random Walk,EWW,2020-01-10,2021-01-29,0.02772974871670628,0.019131149289878226,0.007518796992481203
42,1,0,Random Walk,EWZ,2020-01-10,2021-01-29,0.040238102941969896,0.02608100715955259,0.0037593984962406013
42,1,0,Random Walk,GXG,2020-01-10,2021-01-29,0.030271500453294,0.017928364125279,0.011278195488721804
42,1,0,Historical Mean,ECH,2020-01-10,2021-01-29,0.026906083452683735,0.01843376066532177,0.5225563909774437
42,1,0,Historical Mean,EWW,2020-01-10,2021-01-29,0.028057287839431264,0.019486113448228686,0.518796992481203
42,1,0,Historical Mean,EWZ,2020-01-10,2021-01-29,0.04052549781317137,0.026355845299502512,0.5112781954887218
42,1,0,Historical Mean,GXG,2020-01-10,2021-01-29,0.030503124551621477,0.018342935482395344,0.5037593984962406
42,1,0,AR Linear,ECH,2020-01-10,2021-01-29,0.027535186239804107,0.01855717595658878,0.4699248120300752
42,1,0,AR Linear,EWW,2020-01-10,2021-01-29,0.02861233790602125,0.019486738750812214,0.48120300751879697
42,1,0,AR Linear,EWZ,2020-01-10,2021-01-29,0.04002688363044676,0.026041129822336015,0.5150375939849624
42,1,0,AR Linear,GXG,2020-01-10,2021-01-29,0.029925943412235752,0.018171516988667997,0.5300751879699248
42,1,0,ARIMA,ECH,2020-01-10,2021-01-29,0.02710018239042609,0.018251727354888458,0.4924812030075188
42,1,0,ARIMA,EWW,2020-01-10,2021-01-29,0.0300469238857227,0.020653903495363102,0.5037593984962406
42,1,0,ARIMA,EWZ,2020-01-10,2021-01-29,0.04130923706886929,0.026877626224727686,0.47368421052631576
42,1,0,ARIMA,GXG,2020-01-10,2021-01-29,0.0303082170842196,0.01793719792234714,0.48120300751879697
42,1,0,ARCH,ECH,2020-01-10,2021-01-29,0.02725603320557452,0.018454407254511477,0.49624060150375937
42,1,0,ARCH,EWW,2020-01-10,2021-01-29,0.028094366903944498,0.01926099692809164,0.4774436090225564
42,1,0,ARCH,EWZ,2020-01-10,2021-01-29,0.03975895338594804,0.02581546570525792,0.5488721804511278
42,1,0,ARCH,GXG,2020-01-10,2021-01-29,0.029955603529144854,0.01799018356744468,0.518796992481203
42,1,0,GARCH,ECH,2020-01-10,2021-01-29,0.030706761369858015,0.020512016353538574,0.49624060150375937
42,1,0,GARCH,EWW,2020-01-10,2021-01-29,0.030012351083302097,0.020301964627900175,0.4774436090225564
42,1,0,GARCH,EWZ,2020-01-10,2021-01-29,0.03865503804963139,0.02517453700761688,0.5488721804511278
42,1,0,GARCH,GXG,2020-01-10,2021-01-29,0.03268114084248497,0.02027693189635085,0.518796992481203
42,1,0,VAR,ECH,2020-01-10,2021-01-29,0.027487840665491956,0.018516514768220766,0.4849624060150376
42,1,0,VAR,EWW,2020-01-10,2021-01-29,0.027777378385150323,0.01911829338184277,0.5225563909774437
42,1,0,VAR,EWZ,2020-01-10,2021-01-29,0.03972781917862245,0.025827363369277757,0.518796992481203
42,1,0,VAR,GXG,2020-01-10,2021-01-29,0.030277330666458928,0.018118471560842817,0.5375939849624061
42,1,0,Ridge,ECH,2020-01-10,2021-01-29,0.02806115552565936,0.019028463586015253,0.556390977443609
42,1,0,Ridge,EWW,2020-01-10,2021-01-29,0.02953790228105931,0.020323412053699492,0.5526315789473685
42,1,0,Ridge,EWZ,2020-01-10,2021-01-29,0.042936190641629166,0.02845253089572423,0.5
42,1,0,Ridge,GXG,2020-01-10,2021-01-29,0.0324778131876912,0.019887262573114246,0.5338345864661654
42,1,0,MLP,ECH,2020-01-10,2021-01-29,0.6210994190455147,0.45283374932202064,0.48120300751879697
42,1,0,MLP,EWW,2020-01-10,2021-01-29,0.6862940537364735,0.47501373319250895,0.48120300751879697
42,1,0,MLP,EWZ,2020-01-10,2021-01-29,0.6122501820253428,0.4401944954002873,0.462406015037594
42,1,0,MLP,GXG,2020-01-10,2021-01-29,0.5657375203528157,0.4074838867907537,0.49624060150375937
42,1,0,Random Forest,ECH,2020-01-10,2021-01-29,0.026826523928152934,0.017980370120691456,0.5451127819548872
42,1,0,Random Forest,EWW,2020-01-10,2021-01-29,0.027946647208498203,0.01917636832904084,0.5037593984962406
42,1,0,Random Forest,EWZ,2020-01-10,2021-01-29,0.040640356450360196,0.026208129355946328,0.5075187969924813
42,1,0,Random Forest,GXG,2020-01-10,2021-01-29,0.030444833475241725,0.017892997590031677,0.5225563909774437
42,1,0,Diffusion,ECH,2020-01-10,2021-01-29,0.026751938387707317,0.018058394511554353,0.48120300751879697
42,1,0,Diffusion,EWW,2020-01-10,2021-01-29,0.027759834320023706,0.019111952431609205,0.5413533834586466
42,1,0,Diffusion,EWZ,2020-01-10,2021-01-29,0.04052732834949818,0.02620230405081502,0.49624060150375937
42,1,0,Diffusion,GXG,2020-01-10,2021-01-29,0.030412973103884532,0.018018460988612196,0.5075187969924813
42,1,1,Random Walk,ECH,2020-10-01,2021-10-20,0.017564261085384787,0.012965191234692709,0.015037593984962405
42,1,1,Random Walk,EWW,2020-10-01,2021-10-20,0.013615953762184956,0.010535724801097227,0.015037593984962405
42,1,1,Random Walk,EWZ,2020-10-01,2021-10-20,0.02033330984303749,0.015742510974407344,0.0
42,1,1,Random Walk,GXG,2020-10-01,2021-10-20,0.013875411788632972,0.010288334993979588,0.0
42,1,1,Historical Mean,ECH,2020-10-01,2021-10-20,0.01767775625412367,0.013175385863541002,0.5075187969924813
42,1,1,Historical Mean,EWW,2020-10-01,2021-10-20,0.01368762369195701,0.010496220569508278,0.5375939849624061
42,1,1,Historical Mean,EWZ,2020-10-01,2021-10-20,0.02060209176682925,0.015955956996531233,0.518796992481203
42,1,1,Historical Mean,GXG,2020-10-01,2021-10-20,0.014015622015312269,0.010331657396182964,0.5225563909774437
42,1,1,AR Linear,ECH,2020-10-01,2021-10-20,0.017658463366887266,0.012993308982380039,0.49624060150375937
42,1,1,AR Linear,EWW,2020-10-01,2021-10-20,0.01363862456205244,0.010519522348757084,0.5413533834586466
42,1,1,AR Linear,EWZ,2020-10-01,2021-10-20,0.020252261861080128,0.015477417303425313,0.575187969924812
42,1,1,AR Linear,GXG,2020-10-01,2021-10-20,0.013735261778541034,0.010182357937001224,0.5789473684210527
42,1,1,ARIMA,ECH,2020-10-01,2021-10-20,0.02239937959434794,0.016000443760447337,0.4924812030075188
42,1,1,ARIMA,EWW,2020-10-01,2021-10-20,0.020419308170220748,0.016205539757720117,0.44360902255639095
42,1,1,ARIMA,EWZ,2020-10-01,2021-10-20,0.022237806480748627,0.01718190024420333,0.5
42,1,1,ARIMA,GXG,2020-10-01,2021-10-20,0.015042065042566164,0.010988242142779945,0.5451127819548872
42,1,1,ARCH,ECH,2020-10-01,2021-10-20,0.017586018884270194,0.013037618302966897,0.42857142857142855
42,1,1,ARCH,EWW,2020-10-01,2021-10-20,0.013669755063796106,0.010607452223992446,0.4699248120300752
42,1,1,ARCH,EWZ,2020-10-01,2021-10-20,0.020182505620661182,0.015413160311689518,0.575187969924812
42,1,1,ARCH,GXG,2020-10-01,2021-10-20,0.013619485072112861,0.010063345576316786,0.5827067669172933
42,1,1,GARCH,ECH,2020-10-01,2021-10-20,0.01773712975502035,0.013307338684446189,0.42857142857142855
42,1,1,GARCH,EWW,2020-10-01,2021-10-20,0.013966854998943698,0.010890689331640816,0.4699248120300752
42,1,1,GARCH,EWZ,2020-10-01,2021-10-20,0.023192847216371285,0.017970579084489364,0.575187969924812
42,1,1,GARCH,GXG,2020-10-01,2021-10-20,0.014445721262202622,0.010890927759157652,0.5827067669172933
42,1,1,VAR,ECH,2020-10-01,2021-10-20,0.017567238816839574,0.012976096564076679,0.48120300751879697
42,1,1,VAR,EWW,2020-10-01,2021-10-20,0.013935858530337743,0.010783285140101193,0.45864661654135336
42,1,1,VAR,EWZ,2020-10-01,2021-10-20,0.020138292226093153,0.015462087764768099,0.5714285714285714
42,1,1,VAR,GXG,2020-10-01,2021-10-20,0.01369972447667761,0.01006009608494307,0.5789473684210527
42,1,1,Ridge,ECH,2020-10-01,2021-10-20,0.018340223908443944,0.013812338990403378,0.5601503759398496
42,1,1,Ridge,EWW,2020-10-01,2021-10-20,0.014842320825030253,0.011416190647518198,0.518796992481203
42,1,1,Ridge,EWZ,2020-10-01,2021-10-20,0.02260241880621346,0.0178270177131613,0.43609022556390975
42,1,1,Ridge,GXG,2020-10-01,2021-10-20,0.014829775065394735,0.011163781689531605,0.5676691729323309
42,1,1,MLP,ECH,2020-10-01,2021-10-20,0.19904516858205976,0.16090079201227817,0.4924812030075188
42,1,1,MLP,EWW,2020-10-01,2021-10-20,0.27041606782419747,0.21475764527714725,0.48872180451127817
42,1,1,MLP,EWZ,2020-10-01,2021-10-20,0.3189266468376766,0.24824584704107303,0.518796992481203
42,1,1,MLP,GXG,2020-10-01,2021-10-20,0.19351245870500397,0.1520243275781349,0.5
42,1,1,Random Forest,ECH,2020-10-01,2021-10-20,0.017554283511289518,0.012971765470051395,0.45112781954887216
42,1,1,Random Forest,EWW,2020-10-01,2021-10-20,0.013794233599596988,0.01066836290900074,0.5037593984962406
42,1,1,Random Forest,EWZ,2020-10-01,2021-10-20,0.020609408914416094,0.015955611975922088,0.5375939849624061
42,1,1,Random Forest,GXG,2020-10-01,2021-10-20,0.013893081684955363,0.010203386557841329,0.5375939849624061
42,1,1,Diffusion,ECH,2020-10-01,2021-10-20,0.017639984670089977,0.01311069862296064,0.45112781954887216
42,1,1,Diffusion,EWW,2020-10-01,2021-10-20,0.01376187895776238,0.010758455367396023,0.41353383458646614
42,1,1,Diffusion,EWZ,2020-10-01,2021-10-20,0.020390420548928964,0.015806180564310716,0.4774436090225564
42,1,1,Diffusion,GXG,2020-10-01,2021-10-20,0.01388618081469021,0.010251070151840678,0.5338345864661654
42,1,2,Random Walk,ECH,2021-06-25,2022-07-15,0.02191035860436257,0.01620869569311124,0.015037593984962405
42,1,2,Random Walk,EWW,2021-06-25,2022-07-15,0.012854988308248893,0.00997636403817607,0.007518796992481203
42,1,2,Random Walk,EWZ,2021-06-25,2022-07-15,0.01981252744201398,0.015730225093037755,0.0037593984962406013
42,1,2,Random Walk,GXG,2021-06-25,2022-07-15,0.015571487251351187,0.010996722197640085,0.007518796992481203
42,1,2,Historical Mean,ECH,2021-06-25,2022-07-15,0.022243087887186458,0.016567234148032798,0.424812030075188
42,1,2,Historical Mean,EWW,2021-06-25,2022-07-15,0.013005620703589937,0.010070183700511139,0.4924812030075188
42,1,2,Historical Mean,EWZ,2021-06-25,2022-07-15,0.01993217701904757,0.015701879181264228,0.5601503759398496
42,1,2,Historical Mean,GXG,2021-06-25,2022-07-15,0.015537354676633365,0.011134457982726146,0.4924812030075188
42,1,2,AR Linear,ECH,2021-06-25,2022-07-15,0.022047295798626337,0.01647324327267241,0.46616541353383456
42,1,2,AR Linear,EWW,2021-06-25,2022-07-15,0.012996710968306631,0.010027199316839038,0.5112781954887218
42,1,2,AR Linear,EWZ,2021-06-25,2022-07-15,0.020057088560263947,0.015870194420156084,0.5037593984962406
42,1,2,AR Linear,GXG,2021-06-25,2022-07-15,0.015285921558383375,0.010941360839058707,0.5639097744360902
42,1,2,ARIMA,ECH,2021-06-25,2022-07-15,0.024687517384303453,0.018372783597076187,0.5
42,1,2,ARIMA,EWW,2021-06-25,2022-07-15,0.018183313385580928,0.014644844832926988,0.4699248120300752
42,1,2,ARIMA,EWZ,2021-06-25,2022-07-15,0.02103805605900122,0.016729522723413746,0.47368421052631576
42,1,2,ARIMA,GXG,2021-06-25,2022-07-15,0.016835241114165404,0.011976298576881362,0.47368421052631576
42,1,2,ARCH,ECH,2021-06-25,2022-07-15,0.021943219840504704,0.01625391826510978,0.42105263157894735
42,1,2,ARCH,EWW,2021-06-25,2022-07-15,0.012875947911876481,0.010002961336378879,0.48120300751879697
42,1,2,ARCH,EWZ,2021-06-25,2022-07-15,0.02010064987002366,0.015914856351815165,0.5338345864661654
42,1,2,ARCH,GXG,2021-06-25,2022-07-15,0.01536954459949602,0.01086267294028374,0.5827067669172933
42,1,2,GARCH,ECH,2021-06-25,2022-07-15,0.022104197417854694,0.01643076106064371,0.42105263157894735
42,1,2,GARCH,EWW,2021-06-25,2022-07-15,0.01298910928879377,0.010099617004928736,0.48120300751879697
42,1,2,GARCH,EWZ,2021-06-25,2022-07-15,0.023923475951181796,0.01912710659910685,0.5338345864661654
42,1,2,GARCH,GXG,2021-06-25,2022-07-15,0.016846566243203114,0.012030352463007082,0.5827067669172933
42,1,2,VAR,ECH,2021-06-25,2022-07-15,0.022029493605042447,0.016253305714128675,0.48120300751879697
42,1,2,VAR,EWW,2021-06-25,2022-07-15,0.012974175824193697,0.010177737867012843,0.4774436090225564
42,1,2,VAR,EWZ,2021-06-25,2022-07-15,0.020184197469585923,0.016064330917598943,0.5225563909774437
42,1,2,VAR,GXG,2021-06-25,2022-07-15,0.015339269689518297,0.010789881099395457,0.5977443609022557
42,1,2,Ridge,ECH,2021-06-25,2022-07-15,0.022474661597871856,0.017128010809104012,0.4774436090225564
42,1,2,Ridge,EWW,2021-06-25,2022-07-15,0.013696821778617465,0.0107151283828007,0.5225563909774437
42,1,2,Ridge,EWZ,2021-06-25,2022-07-15,0.02183823587447471,0.01733797889514049,0.4699248120300752
42,1,2,Ridge,GXG,2021-06-25,2022-07-15,0.01634797166492958,0.011783324795642095,0.5225563909774437
42,1,2,MLP,ECH,2021-06-25,2022-07-15,0.20878082074215673,0.1663961023801935,0.43609022556390975
42,1,2,MLP,EWW,2021-06-25,2022-07-15,0.2989984181142297,0.22906844842830162,0.49624060150375937
42,1,2,MLP,EWZ,2021-06-25,2022-07-15,0.21966709827280795,0.17001138941209604,0.4849624060150376
42,1,2,MLP,GXG,2021-06-25,2022-07-15,0.31425397201258354,0.25345422714010296,0.44360902255639095
42,1,2,Random Forest,ECH,2021-06-25,2022-07-15,0.021996402411133792,0.016323474023806833,0.40601503759398494
42,1,2,Random Forest,EWW,2021-06-25,2022-07-15,0.013011150066859236,0.010097541626770895,0.45112781954887216
42,1,2,Random Forest,EWZ,2021-06-25,2022-07-15,0.02005153236209829,0.01587025120409158,0.4774436090225564
42,1,2,Random Forest,GXG,2021-06-25,2022-07-15,0.015608768927041954,0.01105268434842323,0.518796992481203
42,1,2,Diffusion,ECH,2021-06-25,2022-07-15,0.022139170700293125,0.016393655173788043,0.5112781954887218
42,1,2,Diffusion,EWW,2021-06-25,2022-07-15,0.013598710111921344,0.010732076750646658,0.48872180451127817
42,1,2,Diffusion,EWZ,2021-06-25,2022-07-15,0.02028414718554777,0.016078592110872317,0.5
42,1,2,Diffusion,GXG,2021-06-25,2022-07-15,0.016043434048069127,0.011404288416367167,0.45112781954887216
42,1,3,Random Walk,ECH,2022-03-17,2023-04-06,0.021713544065256846,0.016871229395651405,0.007518796992481203
42,1,3,Random Walk,EWW,2022-03-17,2023-04-06,0.013988249327490177,0.011324563199081894,0.0
42,1,3,Random Walk,EWZ,2022-03-17,2023-04-06,0.022029882680210954,0.016867502833182328,0.0037593984962406013
42,1,3,Random Walk,GXG,2022-03-17,2023-04-06,0.018072295312383763,0.013583712675060268,0.0037593984962406013
42,1,3,Historical Mean,ECH,2022-03-17,2023-04-06,0.0221337051213939,0.017171144530730858,0.45864661654135336
42,1,3,Historical Mean,EWW,2022-03-17,2023-04-06,0.01419868611412203,0.011509516986900765,0.47368421052631576
42,1,3,Historical Mean,EWZ,2022-03-17,2023-04-06,0.02232604415483894,0.017096300019608806,0.5
42,1,3,Historical Mean,GXG,2022-03-17,2023-04-06,0.018324752296982688,0.0138543486889905,0.5075187969924813
42,1,3,AR Linear,ECH,2022-03-17,2023-04-06,0.02192793527367,0.01719134582027799,0.45864661654135336
42,1,3,AR Linear,EWW,2022-03-17,2023-04-06,0.014092493578809737,0.01140206418657364,0.4924812030075188
42,1,3,AR Linear,EWZ,2022-03-17,2023-04-06,0.022919542008447917,0.017725685078299493,0.45112781954887216
42,1,3,AR Linear,GXG,2022-03-17,2023-04-06,0.017716762331447138,0.013442864450200001,0.5827067669172933
42,1,3,ARIMA,ECH,2022-03-17,2023-04-06,0.023211985549001585,0.01820079524181455,0.5037593984962406
42,1,3,ARIMA,EWW,2022-03-17,2023-04-06,0.01821464590092607,0.014993617737592465,0.48872180451127817
42,1,3,ARIMA,EWZ,2022-03-17,2023-04-06,0.023612053181067436,0.01877658261701587,0.4924812030075188
42,1,3,ARIMA,GXG,2022-03-17,2023-04-06,0.018687004253454452,0.014088717864514634,0.4849624060150376
42,1,3,ARCH,ECH,2022-03-17,2023-04-06,0.021711134303232862,0.016876539810609645,0.49624060150375937
42,1,3,ARCH,EWW,2022-03-17,2023-04-06,0.014004205292084966,0.011336305495692388,0.4548872180451128
42,1,3,ARCH,EWZ,2022-03-17,2023-04-06,0.022615812593844827,0.01746290752265964,0.5
42,1,3,ARCH,GXG,2022-03-17,2023-04-06,0.017910383012572927,0.013543446071380928,0.556390977443609
42,1,3,GARCH,ECH,2022-03-17,2023-04-06,0.021709397721892496,0.016899143749124733,0.49624060150375937
42,1,3,GARCH,EWW,2022-03-17,2023-04-06,0.014089865924292098,0.01138659243269566,0.4548872180451128
42,1,3,GARCH,EWZ,2022-03-17,2023-04-06,0.027393170379904443,0.021353463555844634,0.5
42,1,3,GARCH,GXG,2022-03-17,2023-04-06,0.019745608605638624,0.014881973637411082,0.556390977443609
42,1,3,VAR,ECH,2022-03-17,2023-04-06,0.02182535744598969,0.016957917865107454,0.49624060150375937
42,1,3,VAR,EWW,2022-03-17,2023-04-06,0.014213854882859216,0.011488220907198152,0.4398496240601504
42,1,3,VAR,EWZ,2022-03-17,2023-04-06,0.02249089121416679,0.017366013896062613,0.47368421052631576
42,1,3,VAR,GXG,2022-03-17,2023-04-06,0.017912074507629477,0.013631308963583048,0.5488721804511278
42,1,3,Ridge,ECH,2022-03-17,2023-04-06,0.022350310826832667,0.017562229517148382,0.48872180451127817
42,1,3,Ridge,EWW,2022-03-17,2023-04-06,0.014903116316406978,0.012227383074152023,0.47368421052631576
42,1,3,Ridge,EWZ,2022-03-17,2023-04-06,0.024215071120156622,0.01885007721542755,0.45112781954887216
42,1,3,Ridge,GXG,2022-03-17,2023-04-06,0.0182098693170648,0.01384618861252341,0.5
42,1,3,MLP,ECH,2022-03-17,2023-04-06,0.2168195493839286,0.17194856363897051,0.5075187969924813
42,1,3,MLP,EWW,2022-03-17,2023-04-06,0.1776665561033549,0.1414798598589135,0.45112781954887216
42,1,3,MLP,EWZ,2022-03-17,2023-04-06,0.21077862984225668,0.1685563325878555,0.5225563909774437
42,1,3,MLP,GXG,2022-03-17,2023-04-06,0.09506256389274415,0.07702002084215327,0.45864661654135336
42,1,3,Random Forest,ECH,2022-03-17,2023-04-06,0.021725881309239754,0.01691570967418079,0.5037593984962406
42,1,3,Random Forest,EWW,2022-03-17,2023-04-06,0.013902101892401693,0.011273001680492736,0.4849624060150376
42,1,3,Random Forest,EWZ,2022-03-17,2023-04-06,0.021970940850387845,0.016770369693799424,0.5375939849624061
42,1,3,Random Forest,GXG,2022-03-17,2023-04-06,0.017993217504938954,0.013492222091494798,0.5300751879699248
42,1,3,Diffusion,ECH,2022-03-17,2023-04-06,0.02181040556715816,0.017014474630168374,0.4398496240601504
42,1,3,Diffusion,EWW,2022-03-17,2023-04-06,0.014249747040226744,0.011630133252955636,0.4699248120300752
42,1,3,Diffusion,EWZ,2022-03-17,2023-04-06,0.02218939031290431,0.017032246707387143,0.45864661654135336
42,1,3,Diffusion,GXG,2022-03-17,2023-04-06,0.018188032141975993,0.013709173244469361,0.518796992481203
42,1,4,Random Walk,ECH,2022-12-08,2023-12-29,0.016240486258468637,0.012034444289517159,0.015037593984962405
42,1,4,Random Walk,EWW,2022-12-08,2023-12-29,0.01331570568732965,0.010339686780758443,0.0037593984962406013
42,1,4,Random Walk,EWZ,2022-12-08,2023-12-29,0.01652900142647163,0.012930114244728447,0.007518796992481203
42,1,4,Random Walk,GXG,2022-12-08,2023-12-29,0.014734012683067513,0.011638997325012947,0.0037593984962406013
42,1,4,Historical Mean,ECH,2022-12-08,2023-12-29,0.016439735415266245,0.012125144110641821,0.5037593984962406
42,1,4,Historical Mean,EWW,2022-12-08,2023-12-29,0.01348523906507997,0.010459481616010645,0.5375939849624061
42,1,4,Historical Mean,EWZ,2022-12-08,2023-12-29,0.016764185038455993,0.013062680791166908,0.49624060150375937
42,1,4,Historical Mean,GXG,2022-12-08,2023-12-29,0.014941025489347465,0.01177948888431045,0.462406015037594
42,1,4,AR Linear,ECH,2022-12-08,2023-12-29,0.01636445381977179,0.012185792186532164,0.4774436090225564
42,1,4,AR Linear,EWW,2022-12-08,2023-12-29,0.01337382227623297,0.010391756696430884,0.5112781954887218
42,1,4,AR Linear,EWZ,2022-12-08,2023-12-29,0.017063875080894263,0.013230518038775086,0.45112781954887216
42,1,4,AR Linear,GXG,2022-12-08,2023-12-29,0.014656020416154813,0.011558185762297418,0.5263157894736842
42,1,4,ARIMA,ECH,2022-12-08,2023-12-29,0.018250037117189838,0.013579244790950917,0.4774436090225564
42,1,4,ARIMA,EWW,2022-12-08,2023-12-29,0.015425304345635592,0.01179958269897727,0.5263157894736842
42,1,4,ARIMA,EWZ,2022-12-08,2023-12-29,0.018215013246795538,0.014432593294880799,0.46616541353383456
42,1,4,ARIMA,GXG,2022-12-08,2023-12-29,0.017957601381058088,0.01279215683831106,0.4774436090225564
42,1,4,ARCH,ECH,2022-12-08,2023-12-29,0.016237958624387545,0.01204440507562338,0.44360902255639095
42,1,4,ARCH,EWW,2022-12-08,2023-12-29,0.013321886166043418,0.01034801723934109,0.5075187969924813
42,1,4,ARCH,EWZ,2022-12-08,2023-12-29,0.01681507672519193,0.013078193175020732,0.4699248120300752
42,1,4,ARCH,GXG,2022-12-08,2023-12-29,0.014616409915145474,0.011470065464657488,0.5526315789473685
42,1,4,GARCH,ECH,2022-12-08,2023-12-29,0.01623546742288625,0.012079828051356744,0.44360902255639095
42,1,4,GARCH,EWW,2022-12-08,2023-12-29,0.013357098187372489,0.010388057053227859,0.5075187969924813
42,1,4,GARCH,EWZ,2022-12-08,2023-12-29,0.019472609873766828,0.01495635490541251,0.4699248120300752
42,1,4,GARCH,GXG,2022-12-08,2023-12-29,0.016116794103755425,0.01266210387192769,0.5526315789473685
42,1,4,VAR,ECH,2022-12-08,2023-12-29,0.016337204026743976,0.012168859370421444,0.48120300751879697
42,1,4,VAR,EWW,2022-12-08,2023-12-29,0.013409452663847025,0.010328584071425432,0.5037593984962406
42,1,4,VAR,EWZ,2022-12-08,2023-12-29,0.01671821984382718,0.01299346380694904,0.4699248120300752
42,1,4,VAR,GXG,2022-12-08,2023-12-29,0.014798395196437233,0.011631076491166908,0.5225563909774437
42,1,4,Ridge,ECH,2022-12-08,2023-12-29,0.01678644396087056,0.012441226361397011,0.5451127819548872
42,1,4,Ridge,EWW,2022-12-08,2023-12-29,0.014313189171110775,0.011063857577398667,0.5338345864661654
42,1,4,Ridge,EWZ,2022-12-08,2023-12-29,0.01891275860920675,0.01449907459656068,0.45112781954887216
42,1,4,Ridge,GXG,2022-12-08,2023-12-29,0.015580832525851712,0.012404990118104805,0.5075187969924813
42,1,4,MLP,ECH,2022-12-08,2023-12-29,0.24310422647311292,0.17911989258412747,0.49624060150375937
42,1,4,MLP,EWW,2022-12-08,2023-12-29,0.19715245823640815,0.14901026510809925,0.5300751879699248
42,1,4,MLP,EWZ,2022-12-08,2023-12-29,0.24615396226222663,0.19286347930649592,0.5375939849624061
42,1,4,MLP,GXG,2022-12-08,2023-12-29,0.19063117020392284,0.14196008017089556,0.4924812030075188
42,1,4,Random Forest,ECH,2022-12-08,2023-12-29,0.01623778350037298,0.012059158237397205,0.5
42,1,4,Random Forest,EWW,2022-12-08,2023-12-29,0.0131688153299935,0.010171940026109284,0.5150375939849624
42,1,4,Random Forest,EWZ,2022-12-08,2023-12-29,0.0166306386888465,0.012848564909548287,0.5338345864661654
42,1,4,Random Forest,GXG,2022-12-08,2023-12-29,0.014620057183937347,0.011569174109014693,0.4924812030075188
42,1,4,Diffusion,ECH,2022-12-08,2023-12-29,0.016228821547986605,0.01213833740686491,0.45112781954887216
42,1,4,Diffusion,EWW,2022-12-08,2023-12-29,0.013221030322003098,0.010231834810998009,0.5526315789473685
42,1,4,Diffusion,EWZ,2022-12-08,2023-12-29,0.016473053948431956,0.012918662128669428,0.49624060150375937
42,1,4,Diffusion,GXG,2022-12-08,2023-12-29,0.014814959382903442,0.011807796027889441,0.44360902255639095
42,5,0,Random Walk,ECH,2020-01-13,2021-02-01,0.06133675231668339,0.042385062775493726,0.0
42,5,0,Random Walk,EWW,2020-01-13,2021-02-01,0.05870596581777604,0.041273436870609276,0.0
42,5,0,Random Walk,EWZ,2020-01-13,2021-02-01,0.07760450972384571,0.053070785251931214,0.0
42,5,0,Random Walk,GXG,2020-01-13,2021-02-01,0.08684070139888563,0.05313476166883649,0.0
42,5,0,Historical Mean,ECH,2020-01-13,2021-02-01,0.061318040598149076,0.04259070920031037,0.5488721804511278
42,5,0,Historical Mean,EWW,2020-01-13,2021-02-01,0.058593340028818816,0.041356147398208885,0.5263157894736842
42,5,0,Historical Mean,EWZ,2020-01-13,2021-02-01,0.07686987388029089,0.05244142073005244,0.5639097744360902
42,5,0,Historical Mean,GXG,2020-01-13,2021-02-01,0.08679599116764292,0.05300796819107977,0.5413533834586466
42,5,0,AR Linear,ECH,2020-01-13,2021-02-01,0.061183886089622386,0.042469729470619985,0.5
42,5,0,AR Linear,EWW,2020-01-13,2021-02-01,0.05974673293881629,0.04126750200778546,0.5451127819548872
42,5,0,AR Linear,EWZ,2020-01-13,2021-02-01,0.07826493301611469,0.05342272067766056,0.47368421052631576
42,5,0,AR Linear,GXG,2020-01-13,2021-02-01,0.085879571957836,0.05267980160178026,0.5864661654135338
42,5,0,ARIMA,ECH,2020-01-13,2021-02-01,0.06129074016558898,0.04254409573761774,0.5037593984962406
42,5,0,ARIMA,EWW,2020-01-13,2021-02-01,0.05679674861777716,0.041227685375988796,0.5037593984962406
42,5,0,ARIMA,EWZ,2020-01-13,2021-02-01,0.07714934601262069,0.05305128599261012,0.4849624060150376
42,5,0,ARIMA,GXG,2020-01-13,2021-02-01,0.08707495972845085,0.053207271052256915,0.462406015037594
42,5,0,ARCH,ECH,2020-01-13,2021-02-01,0.061182037487247334,0.042486611976269566,0.4924812030075188
42,5,0,ARCH,EWW,2020-01-13,2021-02-01,0.058600857463651596,0.04127924742321818,0.49624060150375937
42,5,0,ARCH,EWZ,2020-01-13,2021-02-01,0.0776930197174045,0.05309664974735734,0.4924812030075188
